market_ticker,result,event_resolution_time_iso
KXBTCD-25APR2412-T96749.99,no,
KXBTCD-25APR2412-T96499.99,no,
KXBTCD-25APR2412-T96249.99,no,
KXBTCD-25APR2412-T95999.99,no,
KXBTCD-25APR2412-T95749.99,no,
KXBTCD-25APR2412-T95499.99,no,
KXBTCD-25APR2412-T95249.99,no,
KXBTCD-25APR2412-T94999.99,no,
KXBTCD-25APR2412-T94749.99,no,
KXBTCD-25APR2412-T94499.99,no,
KXBTCD-25APR2412-T94249.99,no,
KXBTCD-25APR2412-T93999.99,no,
KXBTCD-25APR2412-T93749.99,no,
KXBTCD-25APR2412-T93499.99,no,
KXBTCD-25APR2412-T93249.99,yes,
KXBTCD-25APR2412-T92999.99,yes,
KXBTCD-25APR2412-T92749.99,yes,
KXBTCD-25APR2412-T92499.99,yes,
KXBTCD-25APR2412-T92249.99,yes,
KXBTCD-25APR2412-T91999.99,yes,
KXBTCD-25APR2412-T91749.99,yes,
KXBTCD-25APR2412-T91499.99,yes,
KXBTCD-25APR2412-T91249.99,yes,
KXBTCD-25APR2412-T90999.99,yes,
KXBTCD-25APR2412-T90749.99,yes,
KXBTCD-25APR2412-T90499.99,yes,
KXBTCD-25APR2412-T90249.99,yes,
KXBTCD-25APR2412-T89999.99,yes,
KXBTCD-25APR2412-T89749.99,yes,
KXBTCD-25APR2412-T89499.99,yes,
KXBTCD-25APR2412-T89249.99,yes,
KXBTCD-25APR2412-T88999.99,yes,
KXBTCD-25APR2412-T88749.99,yes,
KXBTCD-25APR2412-T88499.99,yes,
KXBTCD-25APR2412-T88249.99,yes,
KXBTCD-25APR2412-T87999.99,yes,
KXBTCD-25APR2412-T87749.99,yes,
KXBTCD-25APR2412-T87499.99,yes,
KXBTCD-25APR2412-T87249.99,yes,
KXBTCD-25APR2412-T86999.99,yes,
KXBTCD-25APR2412-T86749.99,yes,
KXBTCD-25APR2412-T86499.99,yes,
KXBTCD-25APR2412-T86249.99,yes,
KXBTCD-25APR2412-T85999.99,yes,
KXBTCD-25APR2412-T85749.99,yes,
KXBTCD-25APR2412-T85499.99,yes,
KXBTCD-25APR2412-T85249.99,yes,
KXBTCD-25APR2412-T84999.99,yes,
KXBTCD-25APR2411-T103499.99,no,
KXBTCD-25APR2411-T103249.99,no,
KXBTCD-25APR2411-T102999.99,no,
KXBTCD-25APR2411-T102749.99,no,
KXBTCD-25APR2411-T102499.99,no,
KXBTCD-25APR2411-T102249.99,no,
KXBTCD-25APR2411-T101999.99,no,
KXBTCD-25APR2411-T99999.99,no,
KXBTCD-25APR2411-T99749.99,no,
KXBTCD-25APR2411-T99499.99,no,
KXBTCD-25APR2411-T99249.99,no,
KXBTCD-25APR2411-T98999.99,no,
KXBTCD-25APR2411-T98749.99,no,
KXBTCD-25APR2411-T98499.99,no,
KXBTCD-25APR2411-T98249.99,no,
KXBTCD-25APR2411-T101749.99,no,
KXBTCD-25APR2411-T101499.99,no,
KXBTCD-25APR2411-T101249.99,no,
KXBTCD-25APR2411-T100999.99,no,
KXBTCD-25APR2411-T100749.99,no,
KXBTCD-25APR2411-T100499.99,no,
KXBTCD-25APR2411-T100249.99,no,
KXBTCD-25APR2411-T97999.99,no,
KXBTCD-25APR2411-T97749.99,no,
KXBTCD-25APR2411-T97499.99,no,
KXBTCD-25APR2411-T97249.99,no,
KXBTCD-25APR2411-T96999.99,no,
KXBTCD-25APR2411-T96749.99,no,
KXBTCD-25APR2411-T96499.99,no,
KXBTCD-25APR2411-T96249.99,no,
KXBTCD-25APR2411-T95999.99,no,
KXBTCD-25APR2411-T95749.99,no,
KXBTCD-25APR2411-T95499.99,no,
KXBTCD-25APR2411-T95249.99,no,
KXBTCD-25APR2411-T94999.99,no,
KXBTCD-25APR2411-T94749.99,no,
KXBTCD-25APR2411-T94499.99,no,
KXBTCD-25APR2411-T94249.99,no,
KXBTCD-25APR2411-T93999.99,no,
KXBTCD-25APR2411-T93749.99,no,
KXBTCD-25APR2411-T93499.99,no,
KXBTCD-25APR2411-T93249.99,no,
KXBTCD-25APR2411-T92999.99,yes,
KXBTCD-25APR2411-T92749.99,yes,
KXBTCD-25APR2411-T92499.99,yes,
KXBTCD-25APR2411-T92249.99,yes,
KXBTCD-25APR2411-T91999.99,yes,
KXBTCD-25APR2411-T91749.99,yes,
KXBTCD-25APR2411-T91499.99,yes,
KXBTCD-25APR2411-T91249.99,yes,
KXBTCD-25APR2411-T90999.99,yes,
KXBTCD-25APR2411-T90749.99,yes,
KXBTCD-25APR2411-T90499.99,yes,
KXBTCD-25APR2411-T90249.99,yes,
KXBTCD-25APR2411-T89999.99,yes,
KXBTCD-25APR2411-T89749.99,yes,
KXBTCD-25APR2411-T89499.99,yes,
KXBTCD-25APR2411-T89249.99,yes,
KXBTCD-25APR2411-T88999.99,yes,
KXBTCD-25APR2411-T88749.99,yes,
KXBTCD-25APR2411-T88499.99,yes,
KXBTCD-25APR2411-T88249.99,yes,
KXBTCD-25APR2411-T87999.99,yes,
KXBTCD-25APR2411-T87749.99,yes,
KXBTCD-25APR2411-T87499.99,yes,
KXBTCD-25APR2411-T87249.99,yes,
KXBTCD-25APR2411-T86999.99,yes,
KXBTCD-25APR2411-T86749.99,yes,
KXBTCD-25APR2411-T86499.99,yes,
KXBTCD-25APR2411-T86249.99,yes,
KXBTCD-25APR2411-T85999.99,yes,
KXBTCD-25APR2411-T85749.99,yes,
KXBTCD-25APR2411-T85499.99,yes,
KXBTCD-25APR2411-T85249.99,yes,
KXBTCD-25APR2411-T84999.99,yes,
KXBTCD-25APR2410-T103499.99,no,
KXBTCD-25APR2410-T99999.99,no,
KXBTCD-25APR2410-T99749.99,no,
KXBTCD-25APR2410-T99499.99,no,
KXBTCD-25APR2410-T103249.99,no,
KXBTCD-25APR2410-T102999.99,no,
KXBTCD-25APR2410-T102749.99,no,
KXBTCD-25APR2410-T102499.99,no,
KXBTCD-25APR2410-T102249.99,no,
KXBTCD-25APR2410-T101999.99,no,
KXBTCD-25APR2410-T101749.99,no,
KXBTCD-25APR2410-T101499.99,no,
KXBTCD-25APR2410-T101249.99,no,
KXBTCD-25APR2410-T100999.99,no,
KXBTCD-25APR2410-T100749.99,no,
KXBTCD-25APR2410-T100499.99,no,
KXBTCD-25APR2410-T100249.99,no,
KXBTCD-25APR2410-T99249.99,no,
KXBTCD-25APR2410-T98999.99,no,
KXBTCD-25APR2410-T98749.99,no,
KXBTCD-25APR2410-T98499.99,no,
KXBTCD-25APR2410-T98249.99,no,
KXBTCD-25APR2410-T97999.99,no,
KXBTCD-25APR2410-T97749.99,no,
KXBTCD-25APR2410-T97499.99,no,
KXBTCD-25APR2410-T97249.99,no,
KXBTCD-25APR2410-T96999.99,no,
KXBTCD-25APR2410-T96749.99,no,
KXBTCD-25APR2410-T96499.99,no,
KXBTCD-25APR2410-T96249.99,no,
KXBTCD-25APR2410-T95999.99,no,
KXBTCD-25APR2410-T95749.99,no,
KXBTCD-25APR2410-T95499.99,no,
KXBTCD-25APR2410-T95249.99,no,
KXBTCD-25APR2410-T94999.99,no,
KXBTCD-25APR2410-T94749.99,no,
KXBTCD-25APR2410-T94499.99,no,
KXBTCD-25APR2410-T94249.99,no,
KXBTCD-25APR2410-T93999.99,no,
KXBTCD-25APR2410-T93749.99,no,
KXBTCD-25APR2410-T93499.99,no,
KXBTCD-25APR2410-T93249.99,no,
KXBTCD-25APR2410-T92999.99,no,
KXBTCD-25APR2410-T92749.99,yes,
KXBTCD-25APR2410-T92499.99,yes,
KXBTCD-25APR2410-T92249.99,yes,
KXBTCD-25APR2410-T91999.99,yes,
KXBTCD-25APR2410-T91749.99,yes,
KXBTCD-25APR2410-T91499.99,yes,
KXBTCD-25APR2410-T91249.99,yes,
KXBTCD-25APR2410-T90999.99,yes,
KXBTCD-25APR2410-T90749.99,yes,
KXBTCD-25APR2410-T90499.99,yes,
KXBTCD-25APR2410-T90249.99,yes,
KXBTCD-25APR2410-T89999.99,yes,
KXBTCD-25APR2410-T89749.99,yes,
KXBTCD-25APR2410-T89499.99,yes,
KXBTCD-25APR2410-T89249.99,yes,
KXBTCD-25APR2410-T88999.99,yes,
KXBTCD-25APR2410-T88749.99,yes,
KXBTCD-25APR2410-T88499.99,yes,
KXBTCD-25APR2410-T88249.99,yes,
KXBTCD-25APR2410-T87999.99,yes,
KXBTCD-25APR2410-T87749.99,yes,
KXBTCD-25APR2410-T87499.99,yes,
KXBTCD-25APR2410-T87249.99,yes,
KXBTCD-25APR2410-T86999.99,yes,
KXBTCD-25APR2410-T86749.99,yes,
KXBTCD-25APR2410-T86499.99,yes,
KXBTCD-25APR2410-T86249.99,yes,
KXBTCD-25APR2410-T85999.99,yes,
KXBTCD-25APR2410-T85749.99,yes,
KXBTCD-25APR2410-T85499.99,yes,
KXBTCD-25APR2410-T85249.99,yes,
KXBTCD-25APR2410-T84999.99,yes,
KXBTCD-25APR2409-T103499.99,no,
KXBTCD-25APR2409-T103249.99,no,
KXBTCD-25APR2409-T102999.99,no,
KXBTCD-25APR2409-T102749.99,no,
KXBTCD-25APR2409-T102499.99,no,
KXBTCD-25APR2409-T102249.99,no,
KXBTCD-25APR2409-T101999.99,no,
KXBTCD-25APR2409-T101749.99,no,
KXBTCD-25APR2409-T101499.99,no,
KXBTCD-25APR2409-T101249.99,no,
KXBTCD-25APR2409-T99999.99,no,
KXBTCD-25APR2409-T99749.99,no,
KXBTCD-25APR2409-T99499.99,no,
KXBTCD-25APR2409-T99249.99,no,
KXBTCD-25APR2409-T98999.99,no,
KXBTCD-25APR2409-T98749.99,no,
KXBTCD-25APR2409-T98499.99,no,
KXBTCD-25APR2409-T98249.99,no,
KXBTCD-25APR2409-T97999.99,no,
KXBTCD-25APR2409-T97749.99,no,
KXBTCD-25APR2409-T97499.99,no,
KXBTCD-25APR2409-T100999.99,no,
KXBTCD-25APR2409-T100749.99,no,
KXBTCD-25APR2409-T100499.99,no,
KXBTCD-25APR2409-T100249.99,no,
KXBTCD-25APR2409-T97249.99,no,
KXBTCD-25APR2409-T96999.99,no,
KXBTCD-25APR2409-T96749.99,no,
KXBTCD-25APR2409-T96499.99,no,
KXBTCD-25APR2409-T96249.99,no,
KXBTCD-25APR2409-T95999.99,no,
KXBTCD-25APR2409-T95749.99,no,
KXBTCD-25APR2409-T95499.99,no,
KXBTCD-25APR2409-T95249.99,no,
KXBTCD-25APR2409-T94999.99,no,
KXBTCD-25APR2409-T94749.99,no,
KXBTCD-25APR2409-T94499.99,no,
KXBTCD-25APR2409-T94249.99,no,
KXBTCD-25APR2409-T93999.99,no,
KXBTCD-25APR2409-T93749.99,no,
KXBTCD-25APR2409-T93499.99,no,
KXBTCD-25APR2409-T93249.99,no,
KXBTCD-25APR2409-T92999.99,no,
KXBTCD-25APR2409-T92749.99,yes,
KXBTCD-25APR2409-T92499.99,yes,
KXBTCD-25APR2409-T92249.99,yes,
KXBTCD-25APR2409-T91999.99,yes,
KXBTCD-25APR2409-T91749.99,yes,
KXBTCD-25APR2409-T91499.99,yes,
KXBTCD-25APR2409-T91249.99,yes,
KXBTCD-25APR2409-T90999.99,yes,
KXBTCD-25APR2409-T90749.99,yes,
KXBTCD-25APR2409-T90499.99,yes,
KXBTCD-25APR2409-T90249.99,yes,
KXBTCD-25APR2409-T89999.99,yes,
KXBTCD-25APR2409-T89749.99,yes,
KXBTCD-25APR2409-T89499.99,yes,
KXBTCD-25APR2409-T89249.99,yes,
KXBTCD-25APR2409-T88999.99,yes,
KXBTCD-25APR2409-T88749.99,yes,
KXBTCD-25APR2409-T88499.99,yes,
KXBTCD-25APR2409-T88249.99,yes,
KXBTCD-25APR2409-T87999.99,yes,
KXBTCD-25APR2409-T87749.99,yes,
KXBTCD-25APR2409-T87499.99,yes,
KXBTCD-25APR2409-T87249.99,yes,
KXBTCD-25APR2409-T86999.99,yes,
KXBTCD-25APR2409-T86749.99,yes,
KXBTCD-25APR2409-T86499.99,yes,
KXBTCD-25APR2409-T86249.99,yes,
KXBTCD-25APR2409-T85999.99,yes,
KXBTCD-25APR2409-T85749.99,yes,
KXBTCD-25APR2409-T85499.99,yes,
KXBTCD-25APR2409-T85249.99,yes,
KXBTCD-25APR2409-T84999.99,yes,
KXBTCD-25APR2400-T97499.99,no,
KXBTCD-25APR2400-T97249.99,no,
KXBTCD-25APR2400-T96999.99,no,
KXBTCD-25APR2400-T96749.99,no,
KXBTCD-25APR2400-T96499.99,no,
KXBTCD-25APR2400-T96249.99,no,
KXBTCD-25APR2400-T95999.99,no,
KXBTCD-25APR2400-T95749.99,no,
KXBTCD-25APR2400-T95499.99,no,
KXBTCD-25APR2400-T95249.99,no,
KXBTCD-25APR2400-T94999.99,no,
KXBTCD-25APR2400-T94749.99,no,
KXBTCD-25APR2400-T94499.99,no,
KXBTCD-25APR2400-T94249.99,no,
KXBTCD-25APR2400-T93999.99,no,
KXBTCD-25APR2400-T93749.99,no,
KXBTCD-25APR2400-T93499.99,no,
KXBTCD-25APR2400-T93249.99,no,
KXBTCD-25APR2400-T92999.99,no,
KXBTCD-25APR2400-T92749.99,no,
KXBTCD-25APR2400-T92499.99,yes,
KXBTCD-25APR2400-T92249.99,yes,
KXBTCD-25APR2400-T91999.99,yes,
KXBTCD-25APR2400-T91749.99,yes,
KXBTCD-25APR2400-T91499.99,yes,
KXBTCD-25APR2400-T91249.99,yes,
KXBTCD-25APR2400-T90999.99,yes,
KXBTCD-25APR2400-T90749.99,yes,
KXBTCD-25APR2400-T90499.99,yes,
KXBTCD-25APR2400-T90249.99,yes,
KXBTCD-25APR2400-T89999.99,yes,
KXBTCD-25APR2400-T89749.99,yes,
KXBTCD-25APR2400-T89499.99,yes,
KXBTCD-25APR2400-T89249.99,yes,
KXBTCD-25APR2400-T88999.99,yes,
KXBTCD-25APR2400-T88749.99,yes,
KXBTCD-25APR2400-T88499.99,yes,
KXBTCD-25APR2400-T88249.99,yes,
KXBTCD-25APR2400-T87999.99,yes,
KXBTCD-25APR2400-T87749.99,yes,
KXBTCD-25APR2400-T87499.99,yes,
KXBTCD-25APR2400-T87249.99,yes,
KXBTCD-25APR2400-T86999.99,yes,
KXBTCD-25APR2400-T86749.99,yes,
KXBTCD-25APR2400-T86499.99,yes,
KXBTCD-25APR2400-T86249.99,yes,
KXBTCD-25APR2400-T85999.99,yes,
KXBTCD-25APR2400-T85749.99,yes,
KXBTCD-25APR2400-T85499.99,yes,
KXBTCD-25APR2400-T85249.99,yes,
KXBTCD-25APR2400-T84999.99,yes,
KXBTCD-25APR2400-T84749.99,yes,
KXBTCD-25APR2400-T84499.99,yes,
KXBTCD-25APR2400-T84249.99,yes,
KXBTCD-25APR2400-T83999.99,yes,
KXBTCD-25APR2400-T83749.99,yes,
KXBTCD-25APR2400-T83499.99,yes,
KXBTCD-25APR2400-T83249.99,yes,
KXBTCD-25APR2400-T82999.99,yes,
KXBTCD-25APR2400-T82749.99,yes,
KXBTCD-25APR2400-T82499.99,yes,
KXBTCD-25APR2400-T82249.99,yes,
KXBTCD-25APR2400-T81999.99,yes,
KXBTCD-25APR2400-T81749.99,yes,
KXBTCD-25APR2400-T81499.99,yes,
KXBTCD-25APR2400-T81249.99,yes,
KXBTCD-25APR2400-T80999.99,yes,
KXBTCD-25APR2400-T80749.99,yes,
KXBTCD-25APR2400-T80499.99,yes,
KXBTCD-25APR2400-T80249.99,yes,
KXBTCD-25APR2400-T79999.99,yes,
KXBTCD-25APR2400-T79749.99,yes,
KXBTCD-25APR2400-T79499.99,yes,
KXBTCD-25APR2400-T79249.99,yes,
KXBTCD-25APR2400-T78999.99,yes,
KXBTCD-25APR2323-T97499.99,no,
KXBTCD-25APR2323-T97249.99,no,
KXBTCD-25APR2323-T96999.99,no,
KXBTCD-25APR2323-T96749.99,no,
KXBTCD-25APR2323-T96499.99,no,
KXBTCD-25APR2323-T96249.99,no,
KXBTCD-25APR2323-T95999.99,no,
KXBTCD-25APR2323-T95749.99,no,
KXBTCD-25APR2323-T95499.99,no,
KXBTCD-25APR2323-T95249.99,no,
KXBTCD-25APR2323-T94999.99,no,
KXBTCD-25APR2323-T94749.99,no,
KXBTCD-25APR2323-T94499.99,no,
KXBTCD-25APR2323-T94249.99,no,
KXBTCD-25APR2323-T93999.99,no,
KXBTCD-25APR2323-T93749.99,no,
KXBTCD-25APR2323-T93499.99,no,
KXBTCD-25APR2323-T93249.99,no,
KXBTCD-25APR2323-T92999.99,yes,
KXBTCD-25APR2323-T92749.99,yes,
KXBTCD-25APR2323-T92499.99,yes,
KXBTCD-25APR2323-T92249.99,yes,
KXBTCD-25APR2323-T91999.99,yes,
KXBTCD-25APR2323-T91749.99,yes,
KXBTCD-25APR2323-T91499.99,yes,
KXBTCD-25APR2323-T91249.99,yes,
KXBTCD-25APR2323-T90999.99,yes,
KXBTCD-25APR2323-T90749.99,yes,
KXBTCD-25APR2323-T90499.99,yes,
KXBTCD-25APR2323-T90249.99,yes,
KXBTCD-25APR2323-T89999.99,yes,
KXBTCD-25APR2323-T89749.99,yes,
KXBTCD-25APR2323-T89499.99,yes,
KXBTCD-25APR2323-T89249.99,yes,
KXBTCD-25APR2323-T88999.99,yes,
KXBTCD-25APR2323-T88749.99,yes,
KXBTCD-25APR2323-T88499.99,yes,
KXBTCD-25APR2323-T88249.99,yes,
KXBTCD-25APR2323-T87999.99,yes,
KXBTCD-25APR2323-T87749.99,yes,
KXBTCD-25APR2323-T87499.99,yes,
KXBTCD-25APR2323-T87249.99,yes,
KXBTCD-25APR2323-T86999.99,yes,
KXBTCD-25APR2323-T86749.99,yes,
KXBTCD-25APR2323-T86499.99,yes,
KXBTCD-25APR2323-T86249.99,yes,
KXBTCD-25APR2323-T85999.99,yes,
KXBTCD-25APR2323-T85749.99,yes,
KXBTCD-25APR2323-T85499.99,yes,
KXBTCD-25APR2323-T85249.99,yes,
KXBTCD-25APR2323-T84999.99,yes,
KXBTCD-25APR2323-T84749.99,yes,
KXBTCD-25APR2323-T84499.99,yes,
KXBTCD-25APR2323-T84249.99,yes,
KXBTCD-25APR2323-T83999.99,yes,
KXBTCD-25APR2323-T83749.99,yes,
KXBTCD-25APR2323-T83499.99,yes,
KXBTCD-25APR2323-T83249.99,yes,
KXBTCD-25APR2323-T82999.99,yes,
KXBTCD-25APR2323-T82749.99,yes,
KXBTCD-25APR2323-T82499.99,yes,
KXBTCD-25APR2323-T82249.99,yes,
KXBTCD-25APR2323-T81999.99,yes,
KXBTCD-25APR2323-T81749.99,yes,
KXBTCD-25APR2323-T81499.99,yes,
KXBTCD-25APR2323-T81249.99,yes,
KXBTCD-25APR2323-T80999.99,yes,
KXBTCD-25APR2323-T80749.99,yes,
KXBTCD-25APR2323-T80499.99,yes,
KXBTCD-25APR2323-T80249.99,yes,
KXBTCD-25APR2323-T79999.99,yes,
KXBTCD-25APR2323-T79749.99,yes,
KXBTCD-25APR2323-T79499.99,yes,
KXBTCD-25APR2323-T79249.99,yes,
KXBTCD-25APR2323-T78999.99,yes,
KXBTCD-25APR2322-T97499.99,no,
KXBTCD-25APR2322-T97249.99,no,
KXBTCD-25APR2322-T96999.99,no,
KXBTCD-25APR2322-T96749.99,no,
KXBTCD-25APR2322-T96499.99,no,
KXBTCD-25APR2322-T96249.99,no,
KXBTCD-25APR2322-T95999.99,no,
KXBTCD-25APR2322-T95749.99,no,
KXBTCD-25APR2322-T95499.99,no,
KXBTCD-25APR2322-T95249.99,no,
KXBTCD-25APR2322-T94999.99,no,
KXBTCD-25APR2322-T94749.99,no,
KXBTCD-25APR2322-T94499.99,no,
KXBTCD-25APR2322-T94249.99,no,
KXBTCD-25APR2322-T93999.99,no,
KXBTCD-25APR2322-T93749.99,no,
KXBTCD-25APR2322-T93499.99,yes,
KXBTCD-25APR2322-T93249.99,yes,
KXBTCD-25APR2322-T92999.99,yes,
KXBTCD-25APR2322-T92749.99,yes,
KXBTCD-25APR2322-T92499.99,yes,
KXBTCD-25APR2322-T92249.99,yes,
KXBTCD-25APR2322-T91999.99,yes,
KXBTCD-25APR2322-T91749.99,yes,
KXBTCD-25APR2322-T91499.99,yes,
KXBTCD-25APR2322-T91249.99,yes,
KXBTCD-25APR2322-T90999.99,yes,
KXBTCD-25APR2322-T90749.99,yes,
KXBTCD-25APR2322-T90499.99,yes,
KXBTCD-25APR2322-T90249.99,yes,
KXBTCD-25APR2322-T89999.99,yes,
KXBTCD-25APR2322-T89749.99,yes,
KXBTCD-25APR2322-T89499.99,yes,
KXBTCD-25APR2322-T89249.99,yes,
KXBTCD-25APR2322-T88999.99,yes,
KXBTCD-25APR2322-T88749.99,yes,
KXBTCD-25APR2322-T88499.99,yes,
KXBTCD-25APR2322-T88249.99,yes,
KXBTCD-25APR2322-T87999.99,yes,
KXBTCD-25APR2322-T87749.99,yes,
KXBTCD-25APR2322-T87499.99,yes,
KXBTCD-25APR2322-T87249.99,yes,
KXBTCD-25APR2322-T86999.99,yes,
KXBTCD-25APR2322-T86749.99,yes,
KXBTCD-25APR2322-T86499.99,yes,
KXBTCD-25APR2322-T86249.99,yes,
KXBTCD-25APR2322-T85999.99,yes,
KXBTCD-25APR2322-T85749.99,yes,
KXBTCD-25APR2322-T85499.99,yes,
KXBTCD-25APR2322-T85249.99,yes,
KXBTCD-25APR2322-T84999.99,yes,
KXBTCD-25APR2322-T84749.99,yes,
KXBTCD-25APR2322-T84499.99,yes,
KXBTCD-25APR2322-T84249.99,yes,
KXBTCD-25APR2322-T83999.99,yes,
KXBTCD-25APR2322-T83749.99,yes,
KXBTCD-25APR2322-T83499.99,yes,
KXBTCD-25APR2322-T83249.99,yes,
KXBTCD-25APR2322-T82999.99,yes,
KXBTCD-25APR2322-T82749.99,yes,
KXBTCD-25APR2322-T82499.99,yes,
KXBTCD-25APR2322-T82249.99,yes,
KXBTCD-25APR2322-T81999.99,yes,
KXBTCD-25APR2322-T81749.99,yes,
KXBTCD-25APR2322-T81499.99,yes,
KXBTCD-25APR2322-T81249.99,yes,
KXBTCD-25APR2322-T80999.99,yes,
KXBTCD-25APR2322-T80749.99,yes,
KXBTCD-25APR2322-T80499.99,yes,
KXBTCD-25APR2322-T80249.99,yes,
KXBTCD-25APR2322-T79999.99,yes,
KXBTCD-25APR2322-T79749.99,yes,
KXBTCD-25APR2322-T79499.99,yes,
KXBTCD-25APR2322-T79249.99,yes,
KXBTCD-25APR2322-T78999.99,yes,
KXBTCD-25APR2321-T97499.99,no,
KXBTCD-25APR2321-T97249.99,no,
KXBTCD-25APR2321-T96999.99,no,
KXBTCD-25APR2321-T96749.99,no,
KXBTCD-25APR2321-T96499.99,no,
KXBTCD-25APR2321-T96249.99,no,
KXBTCD-25APR2321-T95999.99,no,
KXBTCD-25APR2321-T95749.99,no,
KXBTCD-25APR2321-T95499.99,no,
KXBTCD-25APR2321-T95249.99,no,
KXBTCD-25APR2321-T94999.99,no,
KXBTCD-25APR2321-T94749.99,no,
KXBTCD-25APR2321-T94499.99,no,
KXBTCD-25APR2321-T94249.99,no,
KXBTCD-25APR2321-T93999.99,no,
KXBTCD-25APR2321-T93749.99,no,
KXBTCD-25APR2321-T93499.99,no,
KXBTCD-25APR2321-T93249.99,yes,
KXBTCD-25APR2321-T92999.99,yes,
KXBTCD-25APR2321-T92749.99,yes,
KXBTCD-25APR2321-T92499.99,yes,
KXBTCD-25APR2321-T92249.99,yes,
KXBTCD-25APR2321-T91999.99,yes,
KXBTCD-25APR2321-T91749.99,yes,
KXBTCD-25APR2321-T91499.99,yes,
KXBTCD-25APR2321-T91249.99,yes,
KXBTCD-25APR2321-T90999.99,yes,
KXBTCD-25APR2321-T90749.99,yes,
KXBTCD-25APR2321-T90499.99,yes,
KXBTCD-25APR2321-T90249.99,yes,
KXBTCD-25APR2321-T89999.99,yes,
KXBTCD-25APR2321-T89749.99,yes,
KXBTCD-25APR2321-T89499.99,yes,
KXBTCD-25APR2321-T89249.99,yes,
KXBTCD-25APR2321-T88999.99,yes,
KXBTCD-25APR2321-T88749.99,yes,
KXBTCD-25APR2321-T88499.99,yes,
KXBTCD-25APR2321-T88249.99,yes,
KXBTCD-25APR2321-T87999.99,yes,
KXBTCD-25APR2321-T87749.99,yes,
KXBTCD-25APR2321-T87499.99,yes,
KXBTCD-25APR2321-T87249.99,yes,
KXBTCD-25APR2321-T86999.99,yes,
KXBTCD-25APR2321-T86749.99,yes,
KXBTCD-25APR2321-T86499.99,yes,
KXBTCD-25APR2321-T86249.99,yes,
KXBTCD-25APR2321-T85999.99,yes,
KXBTCD-25APR2321-T85749.99,yes,
KXBTCD-25APR2321-T85499.99,yes,
KXBTCD-25APR2321-T85249.99,yes,
KXBTCD-25APR2321-T84999.99,yes,
KXBTCD-25APR2321-T84749.99,yes,
KXBTCD-25APR2321-T84499.99,yes,
KXBTCD-25APR2321-T84249.99,yes,
KXBTCD-25APR2321-T83999.99,yes,
KXBTCD-25APR2321-T83749.99,yes,
KXBTCD-25APR2321-T83499.99,yes,
KXBTCD-25APR2321-T83249.99,yes,
KXBTCD-25APR2321-T82999.99,yes,
KXBTCD-25APR2321-T82749.99,yes,
KXBTCD-25APR2321-T82499.99,yes,
KXBTCD-25APR2321-T82249.99,yes,
KXBTCD-25APR2321-T81999.99,yes,
KXBTCD-25APR2321-T81749.99,yes,
KXBTCD-25APR2321-T81499.99,yes,
KXBTCD-25APR2321-T81249.99,yes,
KXBTCD-25APR2321-T80999.99,yes,
KXBTCD-25APR2321-T80749.99,yes,
KXBTCD-25APR2321-T80499.99,yes,
KXBTCD-25APR2321-T80249.99,yes,
KXBTCD-25APR2321-T79999.99,yes,
KXBTCD-25APR2321-T79749.99,yes,
KXBTCD-25APR2321-T79499.99,yes,
KXBTCD-25APR2321-T79249.99,yes,
KXBTCD-25APR2321-T78999.99,yes,
KXBTCD-25APR2320-T97499.99,no,
KXBTCD-25APR2320-T97249.99,no,
KXBTCD-25APR2320-T96999.99,no,
KXBTCD-25APR2320-T96749.99,no,
KXBTCD-25APR2320-T96499.99,no,
KXBTCD-25APR2320-T96249.99,no,
KXBTCD-25APR2320-T95999.99,no,
KXBTCD-25APR2320-T95749.99,no,
KXBTCD-25APR2320-T95499.99,no,
KXBTCD-25APR2320-T95249.99,no,
KXBTCD-25APR2320-T94999.99,no,
KXBTCD-25APR2320-T94749.99,no,
KXBTCD-25APR2320-T94499.99,no,
KXBTCD-25APR2320-T94249.99,no,
KXBTCD-25APR2320-T93999.99,no,
KXBTCD-25APR2320-T93749.99,no,
KXBTCD-25APR2320-T93499.99,yes,
KXBTCD-25APR2320-T93249.99,yes,
KXBTCD-25APR2320-T92999.99,yes,
KXBTCD-25APR2320-T92749.99,yes,
KXBTCD-25APR2320-T92499.99,yes,
KXBTCD-25APR2320-T92249.99,yes,
KXBTCD-25APR2320-T91999.99,yes,
KXBTCD-25APR2320-T91749.99,yes,
KXBTCD-25APR2320-T91499.99,yes,
KXBTCD-25APR2320-T91249.99,yes,
KXBTCD-25APR2320-T90999.99,yes,
KXBTCD-25APR2320-T90749.99,yes,
KXBTCD-25APR2320-T90499.99,yes,
KXBTCD-25APR2320-T90249.99,yes,
KXBTCD-25APR2320-T89999.99,yes,
KXBTCD-25APR2320-T89749.99,yes,
KXBTCD-25APR2320-T89499.99,yes,
KXBTCD-25APR2320-T89249.99,yes,
KXBTCD-25APR2320-T88999.99,yes,
KXBTCD-25APR2320-T88749.99,yes,
KXBTCD-25APR2320-T88499.99,yes,
KXBTCD-25APR2320-T88249.99,yes,
KXBTCD-25APR2320-T87999.99,yes,
KXBTCD-25APR2320-T87749.99,yes,
KXBTCD-25APR2320-T87499.99,yes,
KXBTCD-25APR2320-T87249.99,yes,
KXBTCD-25APR2320-T86999.99,yes,
KXBTCD-25APR2320-T86749.99,yes,
