trade_execution_time_utc,market_ticker,strike_price,resolution_time_ts,decision_timestamp_s,time_to_resolution_minutes,action,predicted_prob_yes,bet_cost_cents_per_contract,contracts_traded,actual_outcome_target,pnl_cents,current_capital_before_trade_cents,kelly_fraction_f_star,capital_to_risk_cents,trade_value_cents
2025-05-23T00:51:00+00:00,KXBTCD-25MAY2221-T111499.99,111499.99,1747962000,1747961460,9.00,BUY_YES,0.9529,95,3,1,15,53420,0.0581,310,285
2025-05-23T00:52:00+00:00,KXBTCD-25MAY2221-T111999.99,111999.99,1747962000,1747961520,8.00,BUY_NO,0.0868,91,2,0,18,53435,0.0360,192,182
2025-05-23T00:53:00+00:00,KXBTCD-25MAY2221-T111499.99,111499.99,1747962000,1747961580,7.00,BUY_YES,0.9338,93,3,1,21,53453,0.0537,287,279
2025-05-23T00:55:00+00:00,KXBTCD-25MAY2221-T111499.99,111499.99,1747962000,1747961700,5.00,BUY_YES,0.9330,93,2,1,14,53474,0.0433,231,186
2025-05-23T00:56:00+00:00,KXBTCD-25MAY2221-T111499.99,111499.99,1747962000,1747961760,4.00,BUY_YES,0.8842,88,2,1,24,53488,0.0352,188,176
2025-05-23T00:57:00+00:00,KXBTCD-25MAY2221-T111749.99,111749.99,1747962000,1747961820,3.00,BUY_NO,0.0753,92,3,0,24,53512,0.0594,318,276
2025-05-23T00:57:00+00:00,KXBTCD-25MAY2221-T111499.99,111499.99,1747962000,1747961820,3.00,BUY_YES,0.9532,95,3,1,15,53536,0.0648,347,285
2025-05-23T00:58:00+00:00,KXBTCD-25MAY2221-T111499.99,111499.99,1747962000,1747961880,2.00,BUY_YES,0.9711,97,1,1,3,53551,0.0359,192,97
2025-05-23T02:31:00+00:00,KXBTCD-25MAY2223-T111249.99,111249.99,1747969200,1747967460,29.00,BUY_YES,0.9639,96,5,1,20,53554,0.0978,524,480
2025-05-23T02:32:00+00:00,KXBTCD-25MAY2223-T111249.99,111249.99,1747969200,1747967520,28.00,BUY_YES,0.9448,94,4,1,24,53574,0.0799,428,376
2025-05-23T02:32:00+00:00,KXBTCD-25MAY2223-T111499.99,111499.99,1747969200,1747967520,28.00,BUY_YES,0.6946,69,1,0,-69,53598,0.0149,80,69
2025-05-23T02:37:00+00:00,KXBTCD-25MAY2223-T111249.99,111249.99,1747969200,1747967820,23.00,BUY_YES,0.9615,96,2,1,8,53529,0.0367,196,192
2025-05-23T02:39:00+00:00,KXBTCD-25MAY2223-T111249.99,111249.99,1747969200,1747967940,21.00,BUY_YES,0.9620,96,2,1,8,53537,0.0496,266,192
2025-05-23T02:41:00+00:00,KXBTCD-25MAY2223-T111249.99,111249.99,1747969200,1747968060,19.00,BUY_YES,0.8447,84,1,1,16,53545,0.0297,159,84
2025-05-23T02:45:00+00:00,KXBTCD-25MAY2223-T111249.99,111249.99,1747969200,1747968300,15.00,BUY_YES,0.7047,70,1,1,30,53561,0.0157,84,70
2025-05-23T02:45:00+00:00,KXBTCD-25MAY2223-T111499.99,111499.99,1747969200,1747968300,15.00,BUY_NO,0.1370,86,1,0,14,53591,0.0213,114,86
2025-05-23T02:50:00+00:00,KXBTCD-25MAY2223-T111499.99,111499.99,1747969200,1747968600,10.00,BUY_NO,0.1566,84,1,0,16,53605,0.0213,114,84
2025-05-23T02:52:00+00:00,KXBTCD-25MAY2223-T111499.99,111499.99,1747969200,1747968720,8.00,BUY_NO,0.1170,88,1,0,12,53621,0.0249,133,88
2025-05-23T02:53:00+00:00,KXBTCD-25MAY2223-T111499.99,111499.99,1747969200,1747968780,7.00,BUY_NO,0.1154,88,2,0,24,53633,0.0387,208,176
2025-05-23T02:54:00+00:00,KXBTCD-25MAY2223-T111499.99,111499.99,1747969200,1747968840,6.00,BUY_NO,0.1153,88,2,0,24,53657,0.0389,209,176
2025-05-23T02:55:00+00:00,KXBTCD-25MAY2223-T111499.99,111499.99,1747969200,1747968900,5.00,BUY_NO,0.1153,88,2,0,24,53681,0.0390,209,176
2025-05-23T03:32:00+00:00,KXBTCD-25MAY2300-T110999.99,110999.99,1747972800,1747971120,28.00,BUY_YES,0.7735,77,1,1,23,53705,0.0151,81,77
2025-05-23T03:33:00+00:00,KXBTCD-25MAY2300-T111499.99,111499.99,1747972800,1747971180,27.00,BUY_NO,0.0978,90,1,0,10,53728,0.0224,120,90
2025-05-23T03:34:00+00:00,KXBTCD-25MAY2300-T111499.99,111499.99,1747972800,1747971240,26.00,BUY_NO,0.0958,90,2,0,20,53738,0.0416,224,180
2025-05-23T03:36:00+00:00,KXBTCD-25MAY2300-T110999.99,110999.99,1747972800,1747971360,24.00,BUY_YES,0.9228,92,2,1,16,53758,0.0350,188,184
2025-05-23T03:37:00+00:00,KXBTCD-25MAY2300-T110999.99,110999.99,1747972800,1747971420,23.00,BUY_YES,0.8844,88,2,1,24,53774,0.0364,195,176
2025-05-23T03:43:00+00:00,KXBTCD-25MAY2300-T110999.99,110999.99,1747972800,1747971780,17.00,BUY_YES,0.9528,95,3,1,15,53798,0.0553,298,285
2025-05-23T03:45:00+00:00,KXBTCD-25MAY2300-T110999.99,110999.99,1747972800,1747971900,15.00,BUY_YES,0.9435,94,3,1,18,53813,0.0581,313,282
2025-05-23T03:46:00+00:00,KXBTCD-25MAY2300-T111499.99,111499.99,1747972800,1747971960,14.00,BUY_NO,0.0771,92,2,0,16,53831,0.0360,194,184
2025-05-23T03:46:00+00:00,KXBTCD-25MAY2300-T110999.99,110999.99,1747972800,1747971960,14.00,BUY_YES,0.9224,92,1,1,8,53847,0.0302,163,92
2025-05-23T03:48:00+00:00,KXBTCD-25MAY2300-T111249.99,111249.99,1747972800,1747972080,12.00,BUY_NO,0.2457,75,1,0,25,53855,0.0172,93,75
2025-05-23T03:50:00+00:00,KXBTCD-25MAY2300-T110999.99,110999.99,1747972800,1747972200,10.00,BUY_YES,0.9650,96,7,1,28,53880,0.1249,673,672
2025-05-23T03:54:00+00:00,KXBTCD-25MAY2300-T111249.99,111249.99,1747972800,1747972440,6.00,BUY_NO,0.1760,82,1,0,18,53908,0.0224,121,82
2025-05-23T03:57:00+00:00,KXBTCD-25MAY2300-T110999.99,110999.99,1747972800,1747972620,3.00,BUY_YES,0.9712,97,2,1,6,53926,0.0396,214,194
