market_ticker,result,event_resolution_time_iso,reference_btc_price_for_ntm,kalshi_strike_price,market_open_time_iso,market_close_time_iso,event_ticker_parent
KXBTCD-25APR2712-T94999.99,no,2025-04-27T16:00:00+00:00,93967.16,94999.99,2025-04-27T15:00:00+00:00,2025-04-27T16:00:00+00:00,KXBTCD-25APR2712
KXBTCD-25APR2712-T94749.99,no,2025-04-27T16:00:00+00:00,93967.16,94749.99,2025-04-27T15:00:00+00:00,2025-04-27T16:00:00+00:00,KXBTCD-25APR2712
KXBTCD-25APR2712-T94499.99,no,2025-04-27T16:00:00+00:00,93967.16,94499.99,2025-04-27T15:00:00+00:00,2025-04-27T16:00:00+00:00,KXBTCD-25APR2712
KXBTCD-25APR2712-T94249.99,no,2025-04-27T16:00:00+00:00,93967.16,94249.99,2025-04-27T15:00:00+00:00,2025-04-27T16:00:00+00:00,KXBTCD-25APR2712
KXBTCD-25APR2712-T93999.99,no,2025-04-27T16:00:00+00:00,93967.16,93999.99,2025-04-27T15:00:00+00:00,2025-04-27T16:00:00+00:00,KXBTCD-25APR2712
KXBTCD-25APR2712-T93749.99,yes,2025-04-27T16:00:00+00:00,93967.16,93749.99,2025-04-27T15:00:00+00:00,2025-04-27T16:00:00+00:00,KXBTCD-25APR2712
KXBTCD-25APR2712-T93499.99,yes,2025-04-27T16:00:00+00:00,93967.16,93499.99,2025-04-27T15:00:00+00:00,2025-04-27T16:00:00+00:00,KXBTCD-25APR2712
KXBTCD-25APR2712-T93249.99,yes,2025-04-27T16:00:00+00:00,93967.16,93249.99,2025-04-27T15:00:00+00:00,2025-04-27T16:00:00+00:00,KXBTCD-25APR2712
KXBTCD-25APR2712-T92999.99,yes,2025-04-27T16:00:00+00:00,93967.16,92999.99,2025-04-27T15:00:00+00:00,2025-04-27T16:00:00+00:00,KXBTCD-25APR2712
KXBTCD-25APR2712-T92749.99,yes,2025-04-27T16:00:00+00:00,93967.16,92749.99,2025-04-27T15:00:00+00:00,2025-04-27T16:00:00+00:00,KXBTCD-25APR2712
KXBTCD-25APR2712-T92499.99,yes,2025-04-27T16:00:00+00:00,93967.16,92499.99,2025-04-27T15:00:00+00:00,2025-04-27T16:00:00+00:00,KXBTCD-25APR2712
KXBTCD-25APR2712-T92249.99,yes,2025-04-27T16:00:00+00:00,93967.16,92249.99,2025-04-27T15:00:00+00:00,2025-04-27T16:00:00+00:00,KXBTCD-25APR2712
KXBTCD-25APR2712-T91999.99,yes,2025-04-27T16:00:00+00:00,93967.16,91999.99,2025-04-27T15:00:00+00:00,2025-04-27T16:00:00+00:00,KXBTCD-25APR2712
KXBTCD-25APR2712-T91749.99,yes,2025-04-27T16:00:00+00:00,93967.16,91749.99,2025-04-27T15:00:00+00:00,2025-04-27T16:00:00+00:00,KXBTCD-25APR2712
KXBTCD-25APR2711-T96249.99,no,2025-04-27T15:00:00+00:00,94033.4,96249.99,2025-04-27T14:00:00+00:00,2025-04-27T15:00:00+00:00,KXBTCD-25APR2711
KXBTCD-25APR2711-T95999.99,no,2025-04-27T15:00:00+00:00,94033.4,95999.99,2025-04-27T14:00:00+00:00,2025-04-27T15:00:00+00:00,KXBTCD-25APR2711
KXBTCD-25APR2711-T95749.99,no,2025-04-27T15:00:00+00:00,94033.4,95749.99,2025-04-27T14:00:00+00:00,2025-04-27T15:00:00+00:00,KXBTCD-25APR2711
KXBTCD-25APR2711-T95499.99,no,2025-04-27T15:00:00+00:00,94033.4,95499.99,2025-04-27T14:00:00+00:00,2025-04-27T15:00:00+00:00,KXBTCD-25APR2711
KXBTCD-25APR2711-T95249.99,no,2025-04-27T15:00:00+00:00,94033.4,95249.99,2025-04-27T14:00:00+00:00,2025-04-27T15:00:00+00:00,KXBTCD-25APR2711
KXBTCD-25APR2711-T94999.99,no,2025-04-27T15:00:00+00:00,94033.4,94999.99,2025-04-27T14:00:00+00:00,2025-04-27T15:00:00+00:00,KXBTCD-25APR2711
KXBTCD-25APR2711-T94749.99,no,2025-04-27T15:00:00+00:00,94033.4,94749.99,2025-04-27T14:00:00+00:00,2025-04-27T15:00:00+00:00,KXBTCD-25APR2711
KXBTCD-25APR2711-T94499.99,no,2025-04-27T15:00:00+00:00,94033.4,94499.99,2025-04-27T14:00:00+00:00,2025-04-27T15:00:00+00:00,KXBTCD-25APR2711
KXBTCD-25APR2711-T94249.99,no,2025-04-27T15:00:00+00:00,94033.4,94249.99,2025-04-27T14:00:00+00:00,2025-04-27T15:00:00+00:00,KXBTCD-25APR2711
KXBTCD-25APR2711-T93999.99,yes,2025-04-27T15:00:00+00:00,94033.4,93999.99,2025-04-27T14:00:00+00:00,2025-04-27T15:00:00+00:00,KXBTCD-25APR2711
KXBTCD-25APR2711-T93749.99,yes,2025-04-27T15:00:00+00:00,94033.4,93749.99,2025-04-27T14:00:00+00:00,2025-04-27T15:00:00+00:00,KXBTCD-25APR2711
KXBTCD-25APR2711-T93499.99,yes,2025-04-27T15:00:00+00:00,94033.4,93499.99,2025-04-27T14:00:00+00:00,2025-04-27T15:00:00+00:00,KXBTCD-25APR2711
KXBTCD-25APR2711-T93249.99,yes,2025-04-27T15:00:00+00:00,94033.4,93249.99,2025-04-27T14:00:00+00:00,2025-04-27T15:00:00+00:00,KXBTCD-25APR2711
KXBTCD-25APR2711-T92999.99,yes,2025-04-27T15:00:00+00:00,94033.4,92999.99,2025-04-27T14:00:00+00:00,2025-04-27T15:00:00+00:00,KXBTCD-25APR2711
KXBTCD-25APR2711-T92749.99,yes,2025-04-27T15:00:00+00:00,94033.4,92749.99,2025-04-27T14:00:00+00:00,2025-04-27T15:00:00+00:00,KXBTCD-25APR2711
KXBTCD-25APR2711-T92499.99,yes,2025-04-27T15:00:00+00:00,94033.4,92499.99,2025-04-27T14:00:00+00:00,2025-04-27T15:00:00+00:00,KXBTCD-25APR2711
KXBTCD-25APR2711-T92249.99,yes,2025-04-27T15:00:00+00:00,94033.4,92249.99,2025-04-27T14:00:00+00:00,2025-04-27T15:00:00+00:00,KXBTCD-25APR2711
KXBTCD-25APR2711-T91999.99,yes,2025-04-27T15:00:00+00:00,94033.4,91999.99,2025-04-27T14:00:00+00:00,2025-04-27T15:00:00+00:00,KXBTCD-25APR2711
KXBTCD-25APR2711-T91749.99,yes,2025-04-27T15:00:00+00:00,94033.4,91749.99,2025-04-27T14:00:00+00:00,2025-04-27T15:00:00+00:00,KXBTCD-25APR2711
KXBTCD-25APR2710-T95999.99,no,2025-04-27T14:00:00+00:00,93764.6,95999.99,2025-04-27T13:00:00+00:00,2025-04-27T14:00:00+00:00,KXBTCD-25APR2710
KXBTCD-25APR2710-T95749.99,no,2025-04-27T14:00:00+00:00,93764.6,95749.99,2025-04-27T13:00:00+00:00,2025-04-27T14:00:00+00:00,KXBTCD-25APR2710
KXBTCD-25APR2710-T95499.99,no,2025-04-27T14:00:00+00:00,93764.6,95499.99,2025-04-27T13:00:00+00:00,2025-04-27T14:00:00+00:00,KXBTCD-25APR2710
KXBTCD-25APR2710-T95249.99,no,2025-04-27T14:00:00+00:00,93764.6,95249.99,2025-04-27T13:00:00+00:00,2025-04-27T14:00:00+00:00,KXBTCD-25APR2710
KXBTCD-25APR2710-T94999.99,no,2025-04-27T14:00:00+00:00,93764.6,94999.99,2025-04-27T13:00:00+00:00,2025-04-27T14:00:00+00:00,KXBTCD-25APR2710
KXBTCD-25APR2710-T94749.99,no,2025-04-27T14:00:00+00:00,93764.6,94749.99,2025-04-27T13:00:00+00:00,2025-04-27T14:00:00+00:00,KXBTCD-25APR2710
KXBTCD-25APR2710-T94499.99,no,2025-04-27T14:00:00+00:00,93764.6,94499.99,2025-04-27T13:00:00+00:00,2025-04-27T14:00:00+00:00,KXBTCD-25APR2710
KXBTCD-25APR2710-T94249.99,no,2025-04-27T14:00:00+00:00,93764.6,94249.99,2025-04-27T13:00:00+00:00,2025-04-27T14:00:00+00:00,KXBTCD-25APR2710
KXBTCD-25APR2710-T93999.99,yes,2025-04-27T14:00:00+00:00,93764.6,93999.99,2025-04-27T13:00:00+00:00,2025-04-27T14:00:00+00:00,KXBTCD-25APR2710
KXBTCD-25APR2710-T93749.99,yes,2025-04-27T14:00:00+00:00,93764.6,93749.99,2025-04-27T13:00:00+00:00,2025-04-27T14:00:00+00:00,KXBTCD-25APR2710
KXBTCD-25APR2710-T93499.99,yes,2025-04-27T14:00:00+00:00,93764.6,93499.99,2025-04-27T13:00:00+00:00,2025-04-27T14:00:00+00:00,KXBTCD-25APR2710
KXBTCD-25APR2710-T93249.99,yes,2025-04-27T14:00:00+00:00,93764.6,93249.99,2025-04-27T13:00:00+00:00,2025-04-27T14:00:00+00:00,KXBTCD-25APR2710
KXBTCD-25APR2710-T92999.99,yes,2025-04-27T14:00:00+00:00,93764.6,92999.99,2025-04-27T13:00:00+00:00,2025-04-27T14:00:00+00:00,KXBTCD-25APR2710
KXBTCD-25APR2710-T92749.99,yes,2025-04-27T14:00:00+00:00,93764.6,92749.99,2025-04-27T13:00:00+00:00,2025-04-27T14:00:00+00:00,KXBTCD-25APR2710
KXBTCD-25APR2710-T92499.99,yes,2025-04-27T14:00:00+00:00,93764.6,92499.99,2025-04-27T13:00:00+00:00,2025-04-27T14:00:00+00:00,KXBTCD-25APR2710
KXBTCD-25APR2710-T92249.99,yes,2025-04-27T14:00:00+00:00,93764.6,92249.99,2025-04-27T13:00:00+00:00,2025-04-27T14:00:00+00:00,KXBTCD-25APR2710
KXBTCD-25APR2710-T91999.99,yes,2025-04-27T14:00:00+00:00,93764.6,91999.99,2025-04-27T13:00:00+00:00,2025-04-27T14:00:00+00:00,KXBTCD-25APR2710
KXBTCD-25APR2710-T91749.99,yes,2025-04-27T14:00:00+00:00,93764.6,91749.99,2025-04-27T13:00:00+00:00,2025-04-27T14:00:00+00:00,KXBTCD-25APR2710
KXBTCD-25APR2710-T91499.99,yes,2025-04-27T14:00:00+00:00,93764.6,91499.99,2025-04-27T13:00:00+00:00,2025-04-27T14:00:00+00:00,KXBTCD-25APR2710
KXBTCD-25APR2709-T96249.99,no,2025-04-27T13:00:00+00:00,93913.05,96249.99,2025-04-27T12:00:00+00:00,2025-04-27T13:00:00+00:00,KXBTCD-25APR2709
KXBTCD-25APR2709-T95999.99,no,2025-04-27T13:00:00+00:00,93913.05,95999.99,2025-04-27T12:00:00+00:00,2025-04-27T13:00:00+00:00,KXBTCD-25APR2709
KXBTCD-25APR2709-T95749.99,no,2025-04-27T13:00:00+00:00,93913.05,95749.99,2025-04-27T12:00:00+00:00,2025-04-27T13:00:00+00:00,KXBTCD-25APR2709
KXBTCD-25APR2709-T95499.99,no,2025-04-27T13:00:00+00:00,93913.05,95499.99,2025-04-27T12:00:00+00:00,2025-04-27T13:00:00+00:00,KXBTCD-25APR2709
KXBTCD-25APR2709-T95249.99,no,2025-04-27T13:00:00+00:00,93913.05,95249.99,2025-04-27T12:00:00+00:00,2025-04-27T13:00:00+00:00,KXBTCD-25APR2709
KXBTCD-25APR2709-T94999.99,no,2025-04-27T13:00:00+00:00,93913.05,94999.99,2025-04-27T12:00:00+00:00,2025-04-27T13:00:00+00:00,KXBTCD-25APR2709
KXBTCD-25APR2709-T94749.99,no,2025-04-27T13:00:00+00:00,93913.05,94749.99,2025-04-27T12:00:00+00:00,2025-04-27T13:00:00+00:00,KXBTCD-25APR2709
KXBTCD-25APR2709-T94499.99,no,2025-04-27T13:00:00+00:00,93913.05,94499.99,2025-04-27T12:00:00+00:00,2025-04-27T13:00:00+00:00,KXBTCD-25APR2709
KXBTCD-25APR2709-T94249.99,no,2025-04-27T13:00:00+00:00,93913.05,94249.99,2025-04-27T12:00:00+00:00,2025-04-27T13:00:00+00:00,KXBTCD-25APR2709
KXBTCD-25APR2709-T93999.99,no,2025-04-27T13:00:00+00:00,93913.05,93999.99,2025-04-27T12:00:00+00:00,2025-04-27T13:00:00+00:00,KXBTCD-25APR2709
KXBTCD-25APR2709-T93749.99,yes,2025-04-27T13:00:00+00:00,93913.05,93749.99,2025-04-27T12:00:00+00:00,2025-04-27T13:00:00+00:00,KXBTCD-25APR2709
KXBTCD-25APR2709-T93499.99,yes,2025-04-27T13:00:00+00:00,93913.05,93499.99,2025-04-27T12:00:00+00:00,2025-04-27T13:00:00+00:00,KXBTCD-25APR2709
KXBTCD-25APR2709-T93249.99,yes,2025-04-27T13:00:00+00:00,93913.05,93249.99,2025-04-27T12:00:00+00:00,2025-04-27T13:00:00+00:00,KXBTCD-25APR2709
KXBTCD-25APR2709-T92999.99,yes,2025-04-27T13:00:00+00:00,93913.05,92999.99,2025-04-27T12:00:00+00:00,2025-04-27T13:00:00+00:00,KXBTCD-25APR2709
KXBTCD-25APR2709-T92749.99,yes,2025-04-27T13:00:00+00:00,93913.05,92749.99,2025-04-27T12:00:00+00:00,2025-04-27T13:00:00+00:00,KXBTCD-25APR2709
KXBTCD-25APR2709-T92499.99,yes,2025-04-27T13:00:00+00:00,93913.05,92499.99,2025-04-27T12:00:00+00:00,2025-04-27T13:00:00+00:00,KXBTCD-25APR2709
KXBTCD-25APR2709-T92249.99,yes,2025-04-27T13:00:00+00:00,93913.05,92249.99,2025-04-27T12:00:00+00:00,2025-04-27T13:00:00+00:00,KXBTCD-25APR2709
KXBTCD-25APR2709-T91999.99,yes,2025-04-27T13:00:00+00:00,93913.05,91999.99,2025-04-27T12:00:00+00:00,2025-04-27T13:00:00+00:00,KXBTCD-25APR2709
KXBTCD-25APR2709-T91749.99,yes,2025-04-27T13:00:00+00:00,93913.05,91749.99,2025-04-27T12:00:00+00:00,2025-04-27T13:00:00+00:00,KXBTCD-25APR2709
KXBTCD-25APR2700-T96499.99,no,2025-04-27T04:00:00+00:00,94316.12,96499.99,2025-04-27T03:00:00+00:00,2025-04-27T04:00:00+00:00,KXBTCD-25APR2700
KXBTCD-25APR2700-T96249.99,no,2025-04-27T04:00:00+00:00,94316.12,96249.99,2025-04-27T03:00:00+00:00,2025-04-27T04:00:00+00:00,KXBTCD-25APR2700
KXBTCD-25APR2700-T95999.99,no,2025-04-27T04:00:00+00:00,94316.12,95999.99,2025-04-27T03:00:00+00:00,2025-04-27T04:00:00+00:00,KXBTCD-25APR2700
KXBTCD-25APR2700-T95749.99,no,2025-04-27T04:00:00+00:00,94316.12,95749.99,2025-04-27T03:00:00+00:00,2025-04-27T04:00:00+00:00,KXBTCD-25APR2700
KXBTCD-25APR2700-T95499.99,no,2025-04-27T04:00:00+00:00,94316.12,95499.99,2025-04-27T03:00:00+00:00,2025-04-27T04:00:00+00:00,KXBTCD-25APR2700
KXBTCD-25APR2700-T95249.99,no,2025-04-27T04:00:00+00:00,94316.12,95249.99,2025-04-27T03:00:00+00:00,2025-04-27T04:00:00+00:00,KXBTCD-25APR2700
KXBTCD-25APR2700-T94999.99,no,2025-04-27T04:00:00+00:00,94316.12,94999.99,2025-04-27T03:00:00+00:00,2025-04-27T04:00:00+00:00,KXBTCD-25APR2700
KXBTCD-25APR2700-T94749.99,no,2025-04-27T04:00:00+00:00,94316.12,94749.99,2025-04-27T03:00:00+00:00,2025-04-27T04:00:00+00:00,KXBTCD-25APR2700
KXBTCD-25APR2700-T94499.99,no,2025-04-27T04:00:00+00:00,94316.12,94499.99,2025-04-27T03:00:00+00:00,2025-04-27T04:00:00+00:00,KXBTCD-25APR2700
KXBTCD-25APR2700-T94249.99,no,2025-04-27T04:00:00+00:00,94316.12,94249.99,2025-04-27T03:00:00+00:00,2025-04-27T04:00:00+00:00,KXBTCD-25APR2700
KXBTCD-25APR2700-T93999.99,yes,2025-04-27T04:00:00+00:00,94316.12,93999.99,2025-04-27T03:00:00+00:00,2025-04-27T04:00:00+00:00,KXBTCD-25APR2700
KXBTCD-25APR2700-T93749.99,yes,2025-04-27T04:00:00+00:00,94316.12,93749.99,2025-04-27T03:00:00+00:00,2025-04-27T04:00:00+00:00,KXBTCD-25APR2700
KXBTCD-25APR2700-T93499.99,yes,2025-04-27T04:00:00+00:00,94316.12,93499.99,2025-04-27T03:00:00+00:00,2025-04-27T04:00:00+00:00,KXBTCD-25APR2700
KXBTCD-25APR2700-T93249.99,yes,2025-04-27T04:00:00+00:00,94316.12,93249.99,2025-04-27T03:00:00+00:00,2025-04-27T04:00:00+00:00,KXBTCD-25APR2700
KXBTCD-25APR2700-T92999.99,yes,2025-04-27T04:00:00+00:00,94316.12,92999.99,2025-04-27T03:00:00+00:00,2025-04-27T04:00:00+00:00,KXBTCD-25APR2700
KXBTCD-25APR2700-T92749.99,yes,2025-04-27T04:00:00+00:00,94316.12,92749.99,2025-04-27T03:00:00+00:00,2025-04-27T04:00:00+00:00,KXBTCD-25APR2700
KXBTCD-25APR2700-T92499.99,yes,2025-04-27T04:00:00+00:00,94316.12,92499.99,2025-04-27T03:00:00+00:00,2025-04-27T04:00:00+00:00,KXBTCD-25APR2700
KXBTCD-25APR2700-T92249.99,yes,2025-04-27T04:00:00+00:00,94316.12,92249.99,2025-04-27T03:00:00+00:00,2025-04-27T04:00:00+00:00,KXBTCD-25APR2700
KXBTCD-25APR2700-T91999.99,yes,2025-04-27T04:00:00+00:00,94316.12,91999.99,2025-04-27T03:00:00+00:00,2025-04-27T04:00:00+00:00,KXBTCD-25APR2700
KXBTCD-25APR2623-T96249.99,no,2025-04-27T03:00:00+00:00,94130.6,96249.99,2025-04-27T02:00:00+00:00,2025-04-27T03:00:00+00:00,KXBTCD-25APR2623
KXBTCD-25APR2623-T95999.99,no,2025-04-27T03:00:00+00:00,94130.6,95999.99,2025-04-27T02:00:00+00:00,2025-04-27T03:00:00+00:00,KXBTCD-25APR2623
KXBTCD-25APR2623-T95749.99,no,2025-04-27T03:00:00+00:00,94130.6,95749.99,2025-04-27T02:00:00+00:00,2025-04-27T03:00:00+00:00,KXBTCD-25APR2623
KXBTCD-25APR2623-T95499.99,no,2025-04-27T03:00:00+00:00,94130.6,95499.99,2025-04-27T02:00:00+00:00,2025-04-27T03:00:00+00:00,KXBTCD-25APR2623
KXBTCD-25APR2623-T95249.99,no,2025-04-27T03:00:00+00:00,94130.6,95249.99,2025-04-27T02:00:00+00:00,2025-04-27T03:00:00+00:00,KXBTCD-25APR2623
KXBTCD-25APR2623-T94999.99,no,2025-04-27T03:00:00+00:00,94130.6,94999.99,2025-04-27T02:00:00+00:00,2025-04-27T03:00:00+00:00,KXBTCD-25APR2623
KXBTCD-25APR2623-T94749.99,no,2025-04-27T03:00:00+00:00,94130.6,94749.99,2025-04-27T02:00:00+00:00,2025-04-27T03:00:00+00:00,KXBTCD-25APR2623
KXBTCD-25APR2623-T94499.99,no,2025-04-27T03:00:00+00:00,94130.6,94499.99,2025-04-27T02:00:00+00:00,2025-04-27T03:00:00+00:00,KXBTCD-25APR2623
KXBTCD-25APR2623-T94249.99,yes,2025-04-27T03:00:00+00:00,94130.6,94249.99,2025-04-27T02:00:00+00:00,2025-04-27T03:00:00+00:00,KXBTCD-25APR2623
KXBTCD-25APR2623-T93999.99,yes,2025-04-27T03:00:00+00:00,94130.6,93999.99,2025-04-27T02:00:00+00:00,2025-04-27T03:00:00+00:00,KXBTCD-25APR2623
KXBTCD-25APR2623-T93749.99,yes,2025-04-27T03:00:00+00:00,94130.6,93749.99,2025-04-27T02:00:00+00:00,2025-04-27T03:00:00+00:00,KXBTCD-25APR2623
KXBTCD-25APR2623-T93499.99,yes,2025-04-27T03:00:00+00:00,94130.6,93499.99,2025-04-27T02:00:00+00:00,2025-04-27T03:00:00+00:00,KXBTCD-25APR2623
KXBTCD-25APR2623-T93249.99,yes,2025-04-27T03:00:00+00:00,94130.6,93249.99,2025-04-27T02:00:00+00:00,2025-04-27T03:00:00+00:00,KXBTCD-25APR2623
KXBTCD-25APR2623-T92999.99,yes,2025-04-27T03:00:00+00:00,94130.6,92999.99,2025-04-27T02:00:00+00:00,2025-04-27T03:00:00+00:00,KXBTCD-25APR2623
KXBTCD-25APR2623-T92749.99,yes,2025-04-27T03:00:00+00:00,94130.6,92749.99,2025-04-27T02:00:00+00:00,2025-04-27T03:00:00+00:00,KXBTCD-25APR2623
KXBTCD-25APR2623-T92499.99,yes,2025-04-27T03:00:00+00:00,94130.6,92499.99,2025-04-27T02:00:00+00:00,2025-04-27T03:00:00+00:00,KXBTCD-25APR2623
KXBTCD-25APR2623-T92249.99,yes,2025-04-27T03:00:00+00:00,94130.6,92249.99,2025-04-27T02:00:00+00:00,2025-04-27T03:00:00+00:00,KXBTCD-25APR2623
KXBTCD-25APR2623-T91999.99,yes,2025-04-27T03:00:00+00:00,94130.6,91999.99,2025-04-27T02:00:00+00:00,2025-04-27T03:00:00+00:00,KXBTCD-25APR2623
KXBTCD-25APR2622-T97249.99,no,2025-04-27T02:00:00+00:00,94884.03,97249.99,2025-04-27T01:00:00+00:00,2025-04-27T02:00:00+00:00,KXBTCD-25APR2622
KXBTCD-25APR2622-T96999.99,no,2025-04-27T02:00:00+00:00,94884.03,96999.99,2025-04-27T01:00:00+00:00,2025-04-27T02:00:00+00:00,KXBTCD-25APR2622
KXBTCD-25APR2622-T96749.99,no,2025-04-27T02:00:00+00:00,94884.03,96749.99,2025-04-27T01:00:00+00:00,2025-04-27T02:00:00+00:00,KXBTCD-25APR2622
KXBTCD-25APR2622-T96499.99,no,2025-04-27T02:00:00+00:00,94884.03,96499.99,2025-04-27T01:00:00+00:00,2025-04-27T02:00:00+00:00,KXBTCD-25APR2622
KXBTCD-25APR2622-T96249.99,no,2025-04-27T02:00:00+00:00,94884.03,96249.99,2025-04-27T01:00:00+00:00,2025-04-27T02:00:00+00:00,KXBTCD-25APR2622
KXBTCD-25APR2622-T95999.99,no,2025-04-27T02:00:00+00:00,94884.03,95999.99,2025-04-27T01:00:00+00:00,2025-04-27T02:00:00+00:00,KXBTCD-25APR2622
KXBTCD-25APR2622-T95749.99,no,2025-04-27T02:00:00+00:00,94884.03,95749.99,2025-04-27T01:00:00+00:00,2025-04-27T02:00:00+00:00,KXBTCD-25APR2622
KXBTCD-25APR2622-T95499.99,no,2025-04-27T02:00:00+00:00,94884.03,95499.99,2025-04-27T01:00:00+00:00,2025-04-27T02:00:00+00:00,KXBTCD-25APR2622
KXBTCD-25APR2622-T95249.99,no,2025-04-27T02:00:00+00:00,94884.03,95249.99,2025-04-27T01:00:00+00:00,2025-04-27T02:00:00+00:00,KXBTCD-25APR2622
KXBTCD-25APR2622-T94999.99,no,2025-04-27T02:00:00+00:00,94884.03,94999.99,2025-04-27T01:00:00+00:00,2025-04-27T02:00:00+00:00,KXBTCD-25APR2622
KXBTCD-25APR2622-T94749.99,no,2025-04-27T02:00:00+00:00,94884.03,94749.99,2025-04-27T01:00:00+00:00,2025-04-27T02:00:00+00:00,KXBTCD-25APR2622
KXBTCD-25APR2622-T94499.99,no,2025-04-27T02:00:00+00:00,94884.03,94499.99,2025-04-27T01:00:00+00:00,2025-04-27T02:00:00+00:00,KXBTCD-25APR2622
KXBTCD-25APR2622-T94249.99,no,2025-04-27T02:00:00+00:00,94884.03,94249.99,2025-04-27T01:00:00+00:00,2025-04-27T02:00:00+00:00,KXBTCD-25APR2622
KXBTCD-25APR2622-T93999.99,yes,2025-04-27T02:00:00+00:00,94884.03,93999.99,2025-04-27T01:00:00+00:00,2025-04-27T02:00:00+00:00,KXBTCD-25APR2622
KXBTCD-25APR2622-T93749.99,yes,2025-04-27T02:00:00+00:00,94884.03,93749.99,2025-04-27T01:00:00+00:00,2025-04-27T02:00:00+00:00,KXBTCD-25APR2622
KXBTCD-25APR2622-T93499.99,yes,2025-04-27T02:00:00+00:00,94884.03,93499.99,2025-04-27T01:00:00+00:00,2025-04-27T02:00:00+00:00,KXBTCD-25APR2622
KXBTCD-25APR2622-T93249.99,yes,2025-04-27T02:00:00+00:00,94884.03,93249.99,2025-04-27T01:00:00+00:00,2025-04-27T02:00:00+00:00,KXBTCD-25APR2622
KXBTCD-25APR2622-T92999.99,yes,2025-04-27T02:00:00+00:00,94884.03,92999.99,2025-04-27T01:00:00+00:00,2025-04-27T02:00:00+00:00,KXBTCD-25APR2622
KXBTCD-25APR2622-T92749.99,yes,2025-04-27T02:00:00+00:00,94884.03,92749.99,2025-04-27T01:00:00+00:00,2025-04-27T02:00:00+00:00,KXBTCD-25APR2622
KXBTCD-25APR2621-T96999.99,no,2025-04-27T01:00:00+00:00,94660.27,96999.99,2025-04-27T00:00:00+00:00,2025-04-27T01:00:00+00:00,KXBTCD-25APR2621
KXBTCD-25APR2621-T96749.99,no,2025-04-27T01:00:00+00:00,94660.27,96749.99,2025-04-27T00:00:00+00:00,2025-04-27T01:00:00+00:00,KXBTCD-25APR2621
KXBTCD-25APR2621-T96499.99,no,2025-04-27T01:00:00+00:00,94660.27,96499.99,2025-04-27T00:00:00+00:00,2025-04-27T01:00:00+00:00,KXBTCD-25APR2621
KXBTCD-25APR2621-T96249.99,no,2025-04-27T01:00:00+00:00,94660.27,96249.99,2025-04-27T00:00:00+00:00,2025-04-27T01:00:00+00:00,KXBTCD-25APR2621
KXBTCD-25APR2621-T95999.99,no,2025-04-27T01:00:00+00:00,94660.27,95999.99,2025-04-27T00:00:00+00:00,2025-04-27T01:00:00+00:00,KXBTCD-25APR2621
KXBTCD-25APR2621-T95749.99,no,2025-04-27T01:00:00+00:00,94660.27,95749.99,2025-04-27T00:00:00+00:00,2025-04-27T01:00:00+00:00,KXBTCD-25APR2621
KXBTCD-25APR2621-T95499.99,no,2025-04-27T01:00:00+00:00,94660.27,95499.99,2025-04-27T00:00:00+00:00,2025-04-27T01:00:00+00:00,KXBTCD-25APR2621
KXBTCD-25APR2621-T95249.99,no,2025-04-27T01:00:00+00:00,94660.27,95249.99,2025-04-27T00:00:00+00:00,2025-04-27T01:00:00+00:00,KXBTCD-25APR2621
KXBTCD-25APR2621-T94999.99,no,2025-04-27T01:00:00+00:00,94660.27,94999.99,2025-04-27T00:00:00+00:00,2025-04-27T01:00:00+00:00,KXBTCD-25APR2621
KXBTCD-25APR2621-T94749.99,yes,2025-04-27T01:00:00+00:00,94660.27,94749.99,2025-04-27T00:00:00+00:00,2025-04-27T01:00:00+00:00,KXBTCD-25APR2621
KXBTCD-25APR2621-T94499.99,yes,2025-04-27T01:00:00+00:00,94660.27,94499.99,2025-04-27T00:00:00+00:00,2025-04-27T01:00:00+00:00,KXBTCD-25APR2621
KXBTCD-25APR2621-T94249.99,yes,2025-04-27T01:00:00+00:00,94660.27,94249.99,2025-04-27T00:00:00+00:00,2025-04-27T01:00:00+00:00,KXBTCD-25APR2621
KXBTCD-25APR2621-T93999.99,yes,2025-04-27T01:00:00+00:00,94660.27,93999.99,2025-04-27T00:00:00+00:00,2025-04-27T01:00:00+00:00,KXBTCD-25APR2621
KXBTCD-25APR2621-T93749.99,yes,2025-04-27T01:00:00+00:00,94660.27,93749.99,2025-04-27T00:00:00+00:00,2025-04-27T01:00:00+00:00,KXBTCD-25APR2621
KXBTCD-25APR2621-T93499.99,yes,2025-04-27T01:00:00+00:00,94660.27,93499.99,2025-04-27T00:00:00+00:00,2025-04-27T01:00:00+00:00,KXBTCD-25APR2621
KXBTCD-25APR2621-T93249.99,yes,2025-04-27T01:00:00+00:00,94660.27,93249.99,2025-04-27T00:00:00+00:00,2025-04-27T01:00:00+00:00,KXBTCD-25APR2621
KXBTCD-25APR2621-T92999.99,yes,2025-04-27T01:00:00+00:00,94660.27,92999.99,2025-04-27T00:00:00+00:00,2025-04-27T01:00:00+00:00,KXBTCD-25APR2621
KXBTCD-25APR2621-T92749.99,yes,2025-04-27T01:00:00+00:00,94660.27,92749.99,2025-04-27T00:00:00+00:00,2025-04-27T01:00:00+00:00,KXBTCD-25APR2621
